payment_id,unit_id,tenant_id,property_id,unit_type,lease_type,payment_method,payment_date,due_date,amount_due,amount_paid,late_fee,days_late,delinquent_flag,vacancy_flag,payment_flag,billed_flag,collected_flag,late_flag
PAY-03-02314,U-004-315,T-91535,PROP-004,1BR,Standard,Cash,2025-12-02,2025-12-01,1566.75,1566.75,0.0,1,0,0,1,1,1,0
PAY-03-02315,U-002-138,T-83069,PROP-002,1BR,Standard,Online,2025-12-16,2025-12-01,1476.81,1476.81,80.0,15,0,0,1,1,1,1
PAY-03-02316,U-004-191,T-30655,PROP-004,2BR,Corporate,Online,2025-12-01,2025-12-01,2051.58,1532.94,0.0,0,0,0,1,1,0,0
PAY-03-02317,U-002-112,T-79163,PROP-002,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,2017.17,2017.17,0.0,0,0,0,1,1,1,0
PAY-03-02318,U-001-247,T-83184,PROP-001,1BR,Month-to-Month,ACH,2025-12-02,2025-12-01,1501.57,1501.57,0.0,1,0,0,1,1,1,0
PAY-03-02319,U-003-366,T-94711,PROP-003,2BR,Standard,ACH,2025-12-02,2025-12-01,1910.08,1910.08,0.0,1,0,0,1,1,1,0
PAY-03-02320,U-004-171,T-52267,PROP-004,3BR,Month-to-Month,ACH,2025-12-01,2025-12-01,2499.59,2499.59,0.0,0,0,0,1,1,1,0
PAY-03-02321,U-004-155,T-61638,PROP-004,1BR,Standard,Check,2025-12-03,2025-12-01,1564.57,1564.57,0.0,2,0,0,1,1,1,0
PAY-03-02322,U-003-115,T-64559,PROP-003,2BR,Standard,Check,2025-12-28,2025-12-01,2064.09,2064.09,110.0,30,1,0,1,1,1,1
PAY-03-02323,U-004-224,T-50126,PROP-004,3BR,Corporate,ACH,2025-12-01,2025-12-01,2581.32,2581.32,0.0,0,0,0,1,1,1,0
PAY-03-02324,U-002-258,T-92402,PROP-002,Studio,Corporate,Online,2025-12-02,2025-12-01,1222.07,1222.07,0.0,1,0,0,1,1,1,0
PAY-03-02325,U-003-143,T-59609,PROP-003,3BR,Standard,ACH,2025-12-21,2025-12-01,2449.72,2108.66,90.0,20,0,0,1,1,0,1
PAY-03-02326,U-002-315,T-20188,PROP-002,1BR,Standard,Cash,2025-12-01,2025-12-01,1521.93,1521.93,0.0,0,0,0,1,1,1,0
PAY-03-02327,U-004-332,T-41798,PROP-004,Studio,Month-to-Month,Cash,2025-12-03,2025-12-01,1171.73,1171.73,0.0,2,0,0,1,1,1,0
PAY-03-02328,U-003-324,T-57688,PROP-003,3BR,Month-to-Month,ACH,2025-12-02,2025-12-01,2596.58,2596.58,0.0,1,0,0,1,1,1,0
PAY-03-02329,U-003-163,T-52123,PROP-003,1BR,Month-to-Month,Check,2025-12-01,2025-12-01,1574.79,1574.79,0.0,0,0,0,1,1,1,0
PAY-03-02330,U-003-149,T-85460,PROP-003,1BR,Standard,ACH,2025-12-16,2025-12-01,1437.61,1437.61,80.0,15,0,0,1,1,1,1
PAY-03-02331,U-004-351,T-55559,PROP-004,1BR,Standard,Check,2025-12-08,2025-12-01,1549.68,1549.68,64.0,7,0,0,1,1,1,1
PAY-03-02332,U-001-117,T-36599,PROP-001,2BR,Standard,ACH,2025-12-01,2025-12-01,1937.32,1937.32,0.0,0,0,0,1,1,1,0
PAY-03-02333,U-001-196,T-75687,PROP-001,2BR,Month-to-Month,ACH,2025-12-11,2025-12-01,2087.82,2087.82,70.0,10,0,0,1,1,1,1
PAY-03-02334,U-004-248,T-70378,PROP-004,3BR,Standard,Check,2025-12-02,2025-12-01,2417.13,2417.13,0.0,1,0,0,1,1,1,0
PAY-03-02335,U-004-140,T-83581,PROP-004,Studio,Corporate,ACH,2025-12-01,2025-12-01,1251.23,1251.23,0.0,0,0,0,1,1,1,0
PAY-03-02336,U-003-117,T-11512,PROP-003,2BR,Standard,ACH,2025-12-02,2025-12-01,2089.09,2089.09,0.0,1,0,0,1,1,1,0
PAY-03-02337,U-002-332,T-30639,PROP-002,1BR,Standard,ACH,2025-12-28,2025-12-01,1432.61,1432.61,110.0,30,1,0,1,1,1,1
PAY-03-02338,U-001-266,T-26073,PROP-001,2BR,Standard,Check,2025-12-01,2025-12-01,2093.29,2093.29,0.0,0,0,0,1,1,1,0
PAY-03-02339,U-004-268,T-64886,PROP-004,Studio,Standard,ACH,2025-12-01,2025-12-01,1203.05,1203.05,0.0,0,0,0,1,1,1,0
PAY-03-02340,U-002-165,T-37229,PROP-002,2BR,Standard,ACH,2025-12-01,2025-12-01,1907.49,1907.49,0.0,0,0,0,1,1,1,0
PAY-03-02341,U-003-214,T-35297,PROP-003,1BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1431.22,1431.22,0.0,0,0,0,1,1,1,0
PAY-03-02342,U-003-356,T-11166,PROP-003,2BR,Month-to-Month,Check,2025-12-01,2025-12-01,2032.74,2032.74,0.0,0,0,0,1,1,1,0
PAY-03-02343,U-004-309,T-10695,PROP-004,1BR,Standard,Online,2025-12-01,2025-12-01,1534.37,1534.37,0.0,0,0,0,1,1,1,0
PAY-03-02344,U-004-177,T-58599,PROP-004,2BR,Standard,ACH,2025-12-01,2025-12-01,1945.92,1945.92,0.0,0,0,0,1,1,1,0
PAY-03-02345,U-002-344,T-89552,PROP-002,1BR,Month-to-Month,Check,,2025-12-01,1519.3,0.0,0.0,0,0,1,0,1,0,0
PAY-03-02346,U-003-386,T-11692,PROP-003,3BR,Standard,Online,2025-12-04,2025-12-01,2415.54,2415.54,0.0,3,0,0,1,1,1,0
PAY-03-02347,U-001-245,T-95657,PROP-001,1BR,Standard,ACH,2025-12-01,2025-12-01,1482.48,1482.48,0.0,0,0,0,1,1,1,0
PAY-03-02348,U-004-266,T-21848,PROP-004,3BR,Month-to-Month,Online,2025-12-16,2025-12-01,2570.68,2570.68,80.0,15,0,0,1,1,1,1
PAY-03-02349,U-004-191,T-45167,PROP-004,1BR,Standard,ACH,2025-12-01,2025-12-01,1571.45,1571.45,0.0,0,0,0,1,1,1,0
PAY-03-02350,U-003-317,T-14368,PROP-003,1BR,Standard,Cash,2025-12-01,2025-12-01,1511.8,1511.8,0.0,0,0,0,1,1,1,0
PAY-03-02351,U-001-162,T-51377,PROP-001,1BR,Month-to-Month,Online,2025-12-01,2025-12-01,1448.32,1448.32,0.0,0,0,0,1,1,1,0
PAY-03-02352,U-001-356,T-73446,PROP-001,Studio,Standard,Online,,2025-12-01,1218.1,0.0,0.0,0,0,1,0,1,0,0
PAY-03-02353,U-004-227,T-63754,PROP-004,1BR,Corporate,Online,2025-12-02,2025-12-01,1440.95,1440.95,0.0,1,0,0,1,1,1,0
PAY-03-02354,U-001-191,T-78051,PROP-001,3BR,Month-to-Month,ACH,2025-12-02,2025-12-01,2557.48,2557.48,0.0,1,0,0,1,1,1,0
PAY-03-02355,U-002-324,T-43952,PROP-002,1BR,Standard,ACH,2025-12-03,2025-12-01,1554.35,1554.35,0.0,2,0,0,1,1,1,0
PAY-03-02356,U-001-341,T-95420,PROP-001,2BR,Month-to-Month,ACH,2025-12-02,2025-12-01,2056.13,2056.13,0.0,1,0,0,1,1,1,0
PAY-03-02357,U-002-240,T-39920,PROP-002,1BR,Standard,Cash,2025-12-11,2025-12-01,1492.01,1492.01,70.0,10,0,0,1,1,1,1
PAY-03-02358,U-001-159,T-59354,PROP-001,3BR,Corporate,ACH,2025-12-02,2025-12-01,2435.68,2435.68,0.0,1,0,0,1,1,1,0
PAY-03-02359,U-003-204,T-65836,PROP-003,3BR,Corporate,Cash,2025-12-01,2025-12-01,2605.64,2605.64,0.0,0,0,0,1,1,1,0
PAY-03-02360,U-001-328,T-62484,PROP-001,3BR,Standard,Cash,2025-12-16,2025-12-01,2579.6,2579.6,80.0,15,0,0,1,1,1,1
PAY-03-02361,U-002-321,T-37876,PROP-002,3BR,Standard,Cash,2025-12-02,2025-12-01,2412.39,2412.39,0.0,1,0,0,1,1,1,0
PAY-03-02362,U-004-351,T-75258,PROP-004,1BR,Standard,Check,2025-12-04,2025-12-01,1485.59,1485.59,0.0,3,0,0,1,1,1,0
PAY-03-02363,U-004-233,T-60253,PROP-004,Studio,Corporate,ACH,2025-12-01,2025-12-01,1184.56,1184.56,0.0,0,0,0,1,1,1,0
PAY-03-02364,U-004-344,T-38670,PROP-004,2BR,Month-to-Month,Cash,2025-12-01,2025-12-01,2004.01,2004.01,0.0,0,0,0,1,1,1,0
PAY-03-02365,U-003-348,T-79358,PROP-003,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,2014.32,2014.32,0.0,0,0,0,1,1,1,0
PAY-03-02366,U-002-107,T-68727,PROP-002,3BR,Standard,ACH,2025-12-02,2025-12-01,2525.41,2525.41,0.0,1,0,0,1,1,1,0
PAY-03-02367,U-002-112,T-86506,PROP-002,1BR,Corporate,ACH,2025-12-01,2025-12-01,1446.3,1446.3,0.0,0,0,0,1,1,1,0
PAY-03-02368,U-002-311,T-54541,PROP-002,2BR,Month-to-Month,Check,2025-12-02,2025-12-01,1998.52,1998.52,0.0,1,0,0,1,1,1,0
PAY-03-02369,U-004-154,T-20048,PROP-004,Studio,Standard,ACH,2025-12-06,2025-12-01,1194.72,1194.72,0.0,5,0,0,1,1,1,0
PAY-03-02370,U-001-151,T-15915,PROP-001,1BR,Month-to-Month,Online,2025-12-28,2025-12-01,1475.21,1475.21,110.0,30,1,0,1,1,1,1
PAY-03-02371,U-003-331,T-98072,PROP-003,3BR,Standard,Online,2025-12-21,2025-12-01,2617.05,2617.05,90.0,20,0,0,1,1,1,1
PAY-03-02372,U-001-239,T-96394,PROP-001,2BR,Standard,Check,2025-12-01,2025-12-01,2036.97,2036.97,0.0,0,0,0,1,1,1,0
PAY-03-02373,U-002-171,T-70698,PROP-002,Studio,Month-to-Month,Online,2025-12-08,2025-12-01,1161.29,1161.29,64.0,7,0,0,1,1,1,1
PAY-03-02374,U-001-299,T-72027,PROP-001,Studio,Standard,ACH,2025-12-01,2025-12-01,1213.79,1213.79,0.0,0,0,0,1,1,1,0
PAY-03-02375,U-002-239,T-73929,PROP-002,1BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1506.66,1506.66,0.0,0,0,0,1,1,1,0
PAY-03-02376,U-003-260,T-49208,PROP-003,2BR,Corporate,Online,2025-12-01,2025-12-01,2058.55,2058.55,0.0,0,0,0,1,1,1,0
PAY-03-02377,U-004-167,T-98715,PROP-004,2BR,Month-to-Month,ACH,2025-12-04,2025-12-01,1931.69,1931.69,0.0,3,0,0,1,1,1,0
PAY-03-02378,U-003-152,T-65419,PROP-003,1BR,Standard,ACH,2025-12-06,2025-12-01,1468.26,1468.26,0.0,5,0,0,1,1,1,0
PAY-03-02379,U-001-192,T-29223,PROP-001,Studio,Standard,Check,2025-12-04,2025-12-01,1162.01,1162.01,0.0,3,0,0,1,1,1,0
PAY-03-02380,U-001-190,T-15852,PROP-001,2BR,Standard,ACH,2025-12-21,2025-12-01,1993.89,1993.89,90.0,20,0,0,1,1,1,1
PAY-03-02381,U-003-107,T-95106,PROP-003,2BR,Standard,Cash,2025-12-01,2025-12-01,1962.4,1962.4,0.0,0,0,0,1,1,1,0
PAY-03-02382,U-002-198,T-32594,PROP-002,1BR,Standard,Check,2025-12-21,2025-12-01,1524.82,1524.82,90.0,20,0,0,1,1,1,1
PAY-03-02383,U-002-296,T-42572,PROP-002,Studio,Month-to-Month,ACH,2025-12-01,2025-12-01,1202.54,1202.54,0.0,0,0,0,1,1,1,0
PAY-03-02384,U-004-345,T-92025,PROP-004,2BR,Corporate,Online,2025-12-01,2025-12-01,2038.59,2038.59,0.0,0,0,0,1,1,1,0
PAY-03-02385,U-002-224,T-94662,PROP-002,1BR,Month-to-Month,ACH,2025-12-11,2025-12-01,1476.16,1476.16,70.0,10,0,0,1,1,1,1
PAY-03-02386,U-001-242,T-80048,PROP-001,1BR,Standard,Check,2025-12-28,2025-12-01,1439.32,1439.32,110.0,30,1,0,1,1,1,1
PAY-03-02387,U-004-201,T-30722,PROP-004,Studio,Standard,Check,2025-12-01,2025-12-01,1256.2,1256.2,0.0,0,0,0,1,1,1,0
PAY-03-02388,U-003-141,T-69870,PROP-003,1BR,Corporate,ACH,2025-12-06,2025-12-01,1446.31,1446.31,0.0,5,0,0,1,1,1,0
PAY-03-02389,U-004-182,T-74897,PROP-004,3BR,Standard,ACH,2025-12-01,2025-12-01,2452.69,2452.69,0.0,0,0,0,1,1,1,0
PAY-03-02390,U-001-105,T-69101,PROP-001,3BR,Month-to-Month,Cash,2025-12-08,2025-12-01,2550.95,2550.95,64.0,7,0,0,1,1,1,1
PAY-03-02391,U-001-173,T-96362,PROP-001,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,2004.37,1797.02,0.0,0,0,0,1,1,0,0
PAY-03-02392,U-001-175,T-25968,PROP-001,1BR,Standard,ACH,2025-12-04,2025-12-01,1532.17,1532.17,0.0,3,0,0,1,1,1,0
PAY-03-02393,U-004-311,T-66449,PROP-004,1BR,Standard,ACH,,2025-12-01,1554.69,0.0,0.0,0,0,1,0,1,0,0
PAY-03-02394,U-001-118,T-32986,PROP-001,2BR,Standard,ACH,2025-12-03,2025-12-01,1938.91,1938.91,0.0,2,0,0,1,1,1,0
PAY-03-02395,U-001-130,T-37180,PROP-001,2BR,Month-to-Month,Check,2025-12-02,2025-12-01,1910.07,1910.07,0.0,1,0,0,1,1,1,0
PAY-03-02396,U-002-201,T-97017,PROP-002,2BR,Standard,Cash,2025-12-01,2025-12-01,2049.01,2049.01,0.0,0,0,0,1,1,1,0
PAY-03-02397,U-001-350,T-10294,PROP-001,Studio,Standard,Online,2025-12-02,2025-12-01,1150.71,1150.71,0.0,1,0,0,1,1,1,0
PAY-03-02398,U-001-204,T-76224,PROP-001,3BR,Standard,Online,2025-12-01,2025-12-01,2479.8,2479.8,0.0,0,0,0,1,1,1,0
PAY-03-02399,U-004-208,T-55210,PROP-004,1BR,Standard,ACH,2025-12-03,2025-12-01,1426.03,1426.03,0.0,2,0,0,1,1,1,0
PAY-03-02400,U-002-146,T-67344,PROP-002,2BR,Standard,Online,2025-12-02,2025-12-01,1978.34,1978.34,0.0,1,0,0,1,1,1,0
PAY-03-02401,U-004-399,T-91679,PROP-004,2BR,Standard,ACH,2025-12-02,2025-12-01,1967.9,1967.9,0.0,1,0,0,1,1,1,0
PAY-03-02402,U-004-362,T-34353,PROP-004,1BR,Standard,Cash,2025-12-08,2025-12-01,1526.12,1526.12,64.0,7,0,0,1,1,1,1
PAY-03-02403,U-004-380,T-92998,PROP-004,2BR,Corporate,ACH,2025-12-01,2025-12-01,2051.18,2051.18,0.0,0,0,0,1,1,1,0
PAY-03-02404,U-001-301,T-57215,PROP-001,2BR,Standard,Online,2025-12-16,2025-12-01,1963.47,1963.47,80.0,15,0,0,1,1,1,1
PAY-03-02405,U-004-189,T-80826,PROP-004,1BR,Standard,Check,2025-12-21,2025-12-01,1510.24,1510.24,90.0,20,0,0,1,1,1,1
PAY-03-02406,U-003-239,T-94327,PROP-003,1BR,Standard,Online,2025-12-06,2025-12-01,1569.09,1094.1,0.0,5,0,0,1,1,0,0
PAY-03-02407,U-004-384,T-84766,PROP-004,2BR,Month-to-Month,Check,2025-12-06,2025-12-01,2029.17,2029.17,0.0,5,0,0,1,1,1,0
PAY-03-02408,U-001-369,T-22669,PROP-001,1BR,Standard,ACH,2025-12-01,2025-12-01,1572.54,1572.54,0.0,0,0,0,1,1,1,0
PAY-03-02409,U-004-127,T-91933,PROP-004,1BR,Standard,ACH,2025-12-21,2025-12-01,1443.66,1443.66,90.0,20,0,0,1,1,1,1
PAY-03-02410,U-002-211,T-51434,PROP-002,3BR,Standard,ACH,2025-12-01,2025-12-01,2468.09,2468.09,0.0,0,0,0,1,1,1,0
PAY-03-02411,U-004-230,T-15120,PROP-004,2BR,Standard,Online,2025-12-11,2025-12-01,2014.45,2014.45,70.0,10,0,0,1,1,1,1
PAY-03-02412,U-003-189,T-46566,PROP-003,1BR,Standard,Online,,2025-12-01,1497.58,0.0,0.0,0,0,1,0,1,0,0
PAY-03-02413,U-001-273,T-21116,PROP-001,1BR,Standard,ACH,2025-12-03,2025-12-01,1431.07,1431.07,0.0,2,0,0,1,1,1,0
PAY-03-02414,U-004-334,T-80933,PROP-004,1BR,Standard,ACH,2025-12-03,2025-12-01,1427.57,1427.57,0.0,2,0,0,1,1,1,0
PAY-03-02415,U-002-310,T-39976,PROP-002,Studio,Standard,Check,2025-12-11,2025-12-01,1153.49,1153.49,70.0,10,0,0,1,1,1,1
PAY-03-02416,U-004-136,T-14180,PROP-004,2BR,Month-to-Month,ACH,2025-12-06,2025-12-01,2008.0,2008.0,0.0,5,0,0,1,1,1,0
PAY-03-02417,U-001-198,T-52123,PROP-001,2BR,Standard,Check,2025-12-01,2025-12-01,1989.24,1989.24,0.0,0,0,0,1,1,1,0
PAY-03-02418,U-004-127,T-95799,PROP-004,3BR,Standard,Online,2025-12-11,2025-12-01,2550.84,2550.84,70.0,10,0,0,1,1,1,1
PAY-03-02419,U-002-100,T-60248,PROP-002,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1902.09,1902.09,0.0,0,0,0,1,1,1,0
PAY-03-02420,U-004-303,T-54000,PROP-004,2BR,Standard,Cash,2025-12-01,2025-12-01,1956.41,1956.41,0.0,0,0,0,1,1,1,0
PAY-03-02421,U-004-180,T-47504,PROP-004,2BR,Corporate,ACH,2025-12-03,2025-12-01,2045.18,2045.18,0.0,2,0,0,1,1,1,0
PAY-03-02422,U-004-317,T-58929,PROP-004,1BR,Standard,Check,2025-12-03,2025-12-01,1430.38,1430.38,0.0,2,0,0,1,1,1,0
PAY-03-02423,U-002-183,T-62727,PROP-002,3BR,Standard,Online,2025-12-03,2025-12-01,2476.7,2476.7,0.0,2,0,0,1,1,1,0
PAY-03-02424,U-004-283,T-80507,PROP-004,2BR,Standard,Check,2025-12-21,2025-12-01,1940.34,1940.34,90.0,20,0,0,1,1,1,1
PAY-03-02425,U-002-369,T-41400,PROP-002,1BR,Standard,ACH,2025-12-11,2025-12-01,1475.02,1475.02,70.0,10,0,0,1,1,1,1
PAY-03-02426,U-002-226,T-66969,PROP-002,2BR,Standard,ACH,2025-12-01,2025-12-01,1907.47,1907.47,0.0,0,0,0,1,1,1,0
PAY-03-02427,U-002-146,T-89706,PROP-002,3BR,Corporate,ACH,2025-12-21,2025-12-01,2419.0,2419.0,90.0,20,0,0,1,1,1,1
PAY-03-02428,U-003-325,T-34178,PROP-003,1BR,Corporate,Online,2025-12-01,2025-12-01,1561.83,1561.83,0.0,0,0,0,1,1,1,0
PAY-03-02429,U-003-384,T-52054,PROP-003,3BR,Corporate,Check,2025-12-16,2025-12-01,2539.52,2539.52,80.0,15,0,0,1,1,1,1
PAY-03-02430,U-001-338,T-89689,PROP-001,1BR,Standard,Check,2025-12-03,2025-12-01,1444.54,1444.54,0.0,2,0,0,1,1,1,0
PAY-03-02431,U-003-217,T-96620,PROP-003,3BR,Standard,Cash,,2025-12-01,2448.49,0.0,0.0,0,0,1,0,1,0,0
PAY-03-02432,U-002-227,T-27889,PROP-002,Studio,Corporate,ACH,2025-12-08,2025-12-01,1199.9,1199.9,64.0,7,0,0,1,1,1,1
PAY-03-02433,U-002-198,T-16453,PROP-002,1BR,Corporate,Check,2025-12-21,2025-12-01,1428.98,1428.98,90.0,20,0,0,1,1,1,1
PAY-03-02434,U-004-236,T-63151,PROP-004,Studio,Corporate,Online,2025-12-01,2025-12-01,1205.29,1205.29,0.0,0,0,0,1,1,1,0
PAY-03-02435,U-003-336,T-31760,PROP-003,2BR,Month-to-Month,Check,2025-12-08,2025-12-01,2076.83,2076.83,64.0,7,0,0,1,1,1,1
PAY-03-02436,U-003-159,T-36315,PROP-003,3BR,Month-to-Month,Online,2025-12-04,2025-12-01,2544.14,2544.14,0.0,3,0,0,1,1,1,0
PAY-03-02437,U-001-172,T-89803,PROP-001,Studio,Standard,Check,2025-12-28,2025-12-01,1169.88,1169.88,110.0,30,1,0,1,1,1,1
PAY-03-02438,U-003-117,T-76223,PROP-003,1BR,Standard,Check,2025-12-01,2025-12-01,1522.44,1522.44,0.0,0,0,0,1,1,1,0
PAY-03-02439,U-003-264,T-14216,PROP-003,2BR,Corporate,Check,2025-12-01,2025-12-01,2042.34,2042.34,0.0,0,0,0,1,1,1,0
PAY-03-02440,U-001-236,T-75525,PROP-001,1BR,Month-to-Month,Check,2025-12-21,2025-12-01,1551.32,1551.32,90.0,20,0,0,1,1,1,1
PAY-03-02441,U-001-244,T-62896,PROP-001,3BR,Standard,ACH,2025-12-03,2025-12-01,2551.17,2551.17,0.0,2,0,0,1,1,1,0
PAY-03-02442,U-002-178,T-48742,PROP-002,2BR,Standard,Check,2025-12-08,2025-12-01,1940.52,1940.52,64.0,7,0,0,1,1,1,1
PAY-03-02443,U-001-393,T-47720,PROP-001,2BR,Month-to-Month,Cash,2025-12-28,2025-12-01,2062.4,2062.4,110.0,30,1,0,1,1,1,1
PAY-03-02444,U-004-264,T-77257,PROP-004,1BR,Corporate,ACH,2025-12-02,2025-12-01,1561.7,1561.7,0.0,1,0,0,1,1,1,0
PAY-03-02445,U-003-320,T-17967,PROP-003,2BR,Month-to-Month,Online,2025-12-02,2025-12-01,1952.61,1952.61,0.0,1,0,0,1,1,1,0
PAY-03-02446,U-002-202,T-16772,PROP-002,1BR,Month-to-Month,ACH,2025-12-02,2025-12-01,1539.72,1539.72,0.0,1,0,0,1,1,1,0
PAY-03-02447,U-003-138,,PROP-003,2BR,Standard,Check,2025-12-03,2025-12-01,2050.05,2050.05,0.0,2,0,0,1,1,1,0
PAY-03-02448,U-003-182,T-64818,PROP-003,Studio,Standard,Check,2025-12-03,2025-12-01,1170.78,1170.78,0.0,2,0,0,1,1,1,0
PAY-03-02449,U-003-315,T-51149,PROP-003,2BR,Month-to-Month,Online,2025-12-16,2025-12-01,1931.94,1931.94,80.0,15,0,0,1,1,1,1
PAY-03-02450,U-003-223,T-37150,PROP-003,2BR,Standard,ACH,2025-12-06,2025-12-01,2013.93,2013.93,0.0,5,0,0,1,1,1,0
PAY-03-02451,U-004-273,T-54311,PROP-004,3BR,Standard,ACH,2025-12-06,2025-12-01,2413.56,1676.86,0.0,5,0,0,1,1,0,0
PAY-03-02452,U-002-207,T-93626,PROP-002,1BR,Standard,Check,2025-12-03,2025-12-01,1552.0,1552.0,0.0,2,0,0,1,1,1,0
PAY-03-02453,U-004-203,T-63630,PROP-004,1BR,Corporate,ACH,2025-12-21,2025-12-01,1492.62,1492.62,90.0,20,0,0,1,1,1,1
PAY-03-02454,U-001-121,T-76330,PROP-001,1BR,Standard,ACH,2025-12-04,2025-12-01,1448.94,1448.94,0.0,3,0,0,1,1,1,0
PAY-03-02455,U-002-349,T-71424,PROP-002,2BR,Standard,Cash,2025-12-03,2025-12-01,1948.39,1948.39,0.0,2,0,0,1,1,1,0
PAY-03-02456,U-003-322,T-47277,PROP-003,3BR,Corporate,ACH,2025-12-01,2025-12-01,2532.23,2532.23,0.0,0,0,0,1,1,1,0
PAY-03-02457,U-003-305,T-58149,PROP-003,2BR,Corporate,Check,2025-12-01,2025-12-01,1985.11,1985.11,0.0,0,0,0,1,1,1,0
PAY-03-02458,U-002-241,T-18822,PROP-002,1BR,Standard,Online,2025-12-02,2025-12-01,1487.04,1487.04,0.0,1,0,0,1,1,1,0
PAY-03-02459,U-002-384,T-80114,PROP-002,2BR,Month-to-Month,Cash,2025-12-01,2025-12-01,2086.5,2086.5,0.0,0,0,0,1,1,1,0
PAY-03-02460,U-001-226,T-84528,PROP-001,2BR,Standard,Online,2025-12-03,2025-12-01,2041.8,2041.8,0.0,2,0,0,1,1,1,0
PAY-03-02461,U-003-353,T-87104,PROP-003,Studio,Corporate,ACH,2025-12-08,2025-12-01,1249.18,1249.18,64.0,7,0,0,1,1,1,1
PAY-03-02462,U-001-164,T-37710,PROP-001,2BR,Standard,Online,,2025-12-01,1948.73,0.0,0.0,0,0,1,0,1,0,0
PAY-03-02463,U-002-196,T-78591,PROP-002,2BR,Month-to-Month,Cash,2025-12-01,2025-12-01,2023.86,2023.86,0.0,0,0,0,1,1,1,0
PAY-03-02464,U-003-168,T-28528,PROP-003,2BR,Corporate,Check,2025-12-03,2025-12-01,1921.21,1921.21,0.0,2,0,0,1,1,1,0
PAY-03-02465,U-002-196,T-63023,PROP-002,1BR,Standard,Check,2025-12-01,2025-12-01,1501.72,1501.72,0.0,0,0,0,1,1,1,0
PAY-03-02466,U-002-398,T-60801,PROP-002,Studio,Standard,ACH,2025-12-01,2025-12-01,1212.07,1212.07,0.0,0,0,0,1,1,1,0
PAY-03-02467,U-002-133,T-98744,PROP-002,2BR,Corporate,Online,2025-12-01,2025-12-01,2065.49,2065.49,0.0,0,0,0,1,1,1,0
PAY-03-02468,U-003-378,T-93621,PROP-003,1BR,Standard,ACH,,2025-12-01,1442.73,0.0,0.0,0,0,1,0,1,0,0
PAY-03-02469,U-004-358,T-44764,PROP-004,3BR,Standard,Online,2025-12-16,2025-12-01,2573.76,2573.76,80.0,15,0,0,1,1,1,1
PAY-03-02470,U-003-313,T-11685,PROP-003,2BR,Standard,Check,2025-12-01,2025-12-01,1907.01,1907.01,0.0,0,0,0,1,1,1,0
PAY-03-02471,U-002-213,T-94925,PROP-002,1BR,Standard,ACH,2025-12-06,2025-12-01,1495.77,1495.77,0.0,5,0,0,1,1,1,0
PAY-03-02472,U-001-288,T-64107,PROP-001,3BR,Standard,Online,2025-12-01,2025-12-01,2562.15,2562.15,0.0,0,0,0,1,1,1,0
PAY-03-02473,U-001-153,T-20202,PROP-001,2BR,Month-to-Month,Online,2025-12-03,2025-12-01,1998.87,1998.87,0.0,2,0,0,1,1,1,0
PAY-03-02474,U-004-298,T-24513,PROP-004,2BR,Month-to-Month,Check,2025-12-01,2025-12-01,2010.34,2010.34,0.0,0,0,0,1,1,1,0
PAY-03-02475,U-001-212,T-84049,PROP-001,2BR,Standard,Online,2025-12-02,2025-12-01,2074.98,2074.98,0.0,1,0,0,1,1,1,0
PAY-03-02476,U-003-327,T-12360,PROP-003,2BR,Standard,Check,2025-12-28,2025-12-01,1902.2,1902.2,110.0,30,1,0,1,1,1,1
PAY-03-02477,U-001-362,T-52917,PROP-001,1BR,Standard,Check,2025-12-11,2025-12-01,1523.3,1523.3,70.0,10,0,0,1,1,1,1
PAY-03-02478,U-004-326,T-87367,PROP-004,Studio,Month-to-Month,Cash,2025-12-03,2025-12-01,1206.74,1206.74,0.0,2,0,0,1,1,1,0
PAY-03-02479,U-001-383,T-63951,PROP-001,1BR,Standard,Cash,2025-12-08,2025-12-01,1488.79,1488.79,64.0,7,0,0,1,1,1,1
PAY-03-02480,U-004-366,T-21463,PROP-004,1BR,Standard,ACH,2025-12-08,2025-12-01,1427.58,1427.58,64.0,7,0,0,1,1,1,1
PAY-03-02481,U-004-315,T-46947,PROP-004,3BR,Standard,Cash,2025-12-01,2025-12-01,2512.91,2512.91,0.0,0,0,0,1,1,1,0
PAY-03-02482,U-002-365,T-93798,PROP-002,3BR,Corporate,Cash,2025-12-03,2025-12-01,2623.21,2623.21,0.0,2,0,0,1,1,1,0
PAY-03-02483,U-002-332,T-18095,PROP-002,2BR,Standard,Online,2025-12-01,2025-12-01,1944.24,1944.24,0.0,0,0,0,1,1,1,0
PAY-03-02484,U-001-396,T-41391,PROP-001,1BR,Standard,ACH,2025-12-02,2025-12-01,1542.54,1542.54,0.0,1,0,0,1,1,1,0
PAY-03-02485,U-004-321,T-79030,PROP-004,1BR,Standard,Cash,2025-12-01,2025-12-01,1502.17,1502.17,0.0,0,0,0,1,1,1,0
